Date,Open,High,Low,Close,Volume
2011-11-01,538.0,538.0,521.0,532.4,31676938.0
2011-11-02,540.4,547.0,528.3,538.57,26657912.0
2011-11-03,531.4,547.5,529.1,541.0,33590547.0
2011-11-04,546.2,549.2,537.0,540.0,20275395.0
2011-11-07,538.0,542.9,530.0,532.13,16986600.0
2011-11-08,537.0,544.7,535.0,537.5,15297478.0
2011-11-09,542.0,545.94,498.85,511.63,59753508.0
2011-11-10,495.3,501.4,489.7,496.95,35667796.0
2011-11-11,498.0,503.3,492.81,503.3,24396751.0
2011-11-14,506.5,508.3,500.4,508.0,18200232.0
2011-11-15,500.0,502.95,493.53,501.3,26662676.0
2011-11-16,498.9,505.8,491.9,494.85,26715555.0
2011-11-17,491.4,492.5,479.38,484.4,24736631.0
2011-11-18,479.95,483.6,475.32,480.85,34663598.0
2011-11-21,478.35,474.92,468.44,469.0,27740152.0
2011-11-22,476.45,479.49,473.62,474.95,27499250.0
2011-11-23,467.2,472.23,463.5,464.0,26308457.0
2011-11-24,468.6,471.66,465.11,466.85,26129613.0
